"county","cousub20","state","place","stab","CountyName","MCDName","PlaceName","hus20","afact"
"County code","County subdivision (2020)","State code","Place code","State abbr.","County name","County subdivision / MCD name","Place name","Total housing units (2020 Census)","cousub20-to-place allocation factor"
"29145","46118","29","99999","MO","Newton MO","Marion township, Newton MO","[not in a place]",1114,0.7382 
"29145","51590","29","51572","MO","Newton MO","Neosho township, Newton MO","Neosho city, MO",4799,0.6127 
"29145","51590","29","99999","MO","Newton MO","Neosho township, Newton MO","[not in a place]",3034,0.3873 
"29145","52310","29","52292","MO","Newton MO","Newtonia township, Newton MO","Newtonia town, MO",85,0.2665 
"29145","52310","29","70414","MO","Newton MO","Newtonia township, Newton MO","Stark City town, MO",61,0.1912 
"29145","52310","29","99999","MO","Newton MO","Newtonia township, Newton MO","[not in a place]",173,0.5423 
"29145","66692","29","66674","MO","Newton MO","Seneca township, Newton MO","Seneca city, MO",952,0.6761 
"29145","66692","29","99999","MO","Newton MO","Seneca township, Newton MO","[not in a place]",456,0.3239 
"29145","67610","29","14806","MO","Newton MO","Shoal Creek township, Newton MO","Cliff Village village, MO",16,0.0028 
"29145","67610","29","19090","MO","Newton MO","Shoal Creek township, Newton MO","Dennis Acres village, MO",29,0.0051 
"29145","67610","29","28170","MO","Newton MO","Shoal Creek township, Newton MO","Grand Falls Plaza town, MO",47,0.0082 
"29145","67610","29","37592","MO","Newton MO","Shoal Creek township, Newton MO","Joplin city, MO",3109,0.5419 
"29145","67610","29","41132","MO","Newton MO","Shoal Creek township, Newton MO","Leawood village, MO",265,0.0462 
"29145","67610","29","60986","MO","Newton MO","Shoal Creek township, Newton MO","Redings Mill village, MO",71,0.0124 
"29145","67610","29","63902","MO","Newton MO","Shoal Creek township, Newton MO","Saginaw village, MO",144,0.0251 
"29145","67610","29","67628","MO","Newton MO","Shoal Creek township, Newton MO","Shoal Creek Drive village, MO",145,0.0253 
"29145","67610","29","67632","MO","Newton MO","Shoal Creek township, Newton MO","Shoal Creek Estates village, MO",35,0.0061 
"29145","67610","29","99999","MO","Newton MO","Shoal Creek township, Newton MO","[not in a place]",1876,0.327 
"29145","75616","29","62030","MO","Newton MO","Van Buren township, Newton MO","Ritchey town, MO",33,0.0618 
"29145","75616","29","78424","MO","Newton MO","Van Buren township, Newton MO","Wentworth village, MO",47,0.088 
"29145","75616","29","99999","MO","Newton MO","Van Buren township, Newton MO","[not in a place]",454,0.8502 
"29145","78568","29","51572","MO","Newton MO","West Benton township, Newton MO","Neosho city, MO",362,0.3521 
"29145","78568","29","99999","MO","Newton MO","West Benton township, Newton MO","[not in a place]",666,0.6479 
"29147","02350","29","14662","MO","Nodaway MO","Atchison township, Nodaway MO","Clearmont city, MO",97,0.4619 
"29147","02350","29","99999","MO","Nodaway MO","Atchison township, Nodaway MO","[not in a place]",113,0.5381 
"29147","28504","29","03340","MO","Nodaway MO","Grant township, Nodaway MO","Barnard city, MO",97,0.3992 
"29147","28504","29","99999","MO","Nodaway MO","Grant township, Nodaway MO","[not in a place]",146,0.6008 
"29147","29008","29","60410","MO","Nodaway MO","Green township, Nodaway MO","Quitman CDP, MO",25,0.2212 
"29147","29008","29","99999","MO","Nodaway MO","Green township, Nodaway MO","[not in a place]",88,0.7788 
"29147","33022","29","33004","MO","Nodaway MO","Hopkins township, Nodaway MO","Hopkins city, MO",218,0.6965 
"29147","33022","29","99999","MO","Nodaway MO","Hopkins township, Nodaway MO","[not in a place]",95,0.3035 
"29147","33634","29","28072","MO","Nodaway MO","Hughes township, Nodaway MO","Graham town, MO",92,0.4381 
"29147","33634","29","99999","MO","Nodaway MO","Hughes township, Nodaway MO","[not in a place]",118,0.5619 
"29147","35036","29","56360","MO","Nodaway MO","Independence township, Nodaway MO","Parnell city, MO",83,0.497 
"29147","35036","29","99999","MO","Nodaway MO","Independence township, Nodaway MO","[not in a place]",84,0.503 
"29147","35954","29","60716","MO","Nodaway MO","Jackson township, Nodaway MO","Ravenwood town, MO",191,0.4647 
"29147","35954","29","99999","MO","Nodaway MO","Jackson township, Nodaway MO","[not in a place]",220,0.5353 
"29147","36908","29","15130","MO","Nodaway MO","Jefferson township, Nodaway MO","Clyde village, MO",23,0.0983 
"29147","36908","29","15886","MO","Nodaway MO","Jefferson township, Nodaway MO","Conception CDP, MO",27,0.1154 
"29147","36908","29","15922","MO","Nodaway MO","Jefferson township, Nodaway MO","Conception Junction town, MO",85,0.3632 
"29147","36908","29","99999","MO","Nodaway MO","Jefferson township, Nodaway MO","[not in a place]",99,0.4231 
"29147","42824","29","22024","MO","Nodaway MO","Lincoln township, Nodaway MO","Elmo city, MO",73,0.4033 
"29147","42824","29","99999","MO","Nodaway MO","Lincoln township, Nodaway MO","[not in a place]",108,0.5967 
"29147","49376","29","68132","MO","Nodaway MO","Monroe township, Nodaway MO","Skidmore city, MO",138,0.6479 
"29147","49376","29","99999","MO","Nodaway MO","Monroe township, Nodaway MO","[not in a place]",75,0.3521 
"29147","52724","29","09838","MO","Nodaway MO","Nodaway township, Nodaway MO","Burlington Junction city, MO",246,0.6525 
"29147","52724","29","99999","MO","Nodaway MO","Nodaway township, Nodaway MO","[not in a place]",131,0.3475 
"29147","58808","29","46640","MO","Nodaway MO","Polk township, Nodaway MO","Maryville city, MO",4868,0.782 
"29147","58808","29","99999","MO","Nodaway MO","Polk township, Nodaway MO","[not in a place]",1357,0.218 
"29147","74824","29","57404","MO","Nodaway MO","Union township, Nodaway MO","Pickering city, MO",75,0.3641 
"29147","74824","29","99999","MO","Nodaway MO","Union township, Nodaway MO","[not in a place]",131,0.6359 
"29147","77614","29","29692","MO","Nodaway MO","Washington township, Nodaway MO","Guilford town, MO",39,0.2826 
"29147","77614","29","99999","MO","Nodaway MO","Washington township, Nodaway MO","[not in a place]",99,0.7174 
"29147","79342","29","01864","MO","Nodaway MO","White Cloud township, Nodaway MO","Arkoe town, MO",24,0.1154 
"29147","79342","29","99999","MO","Nodaway MO","White Cloud township, Nodaway MO","[not in a place]",184,0.8846 
"29149","05338","29","39440","MO","Oregon MO","Big Apple township, Oregon MO","Koshkonong town, MO",100,0.2994 
"29149","05338","29","99999","MO","Oregon MO","Big Apple township, Oregon MO","[not in a place]",234,0.7006 
"29149","05698","29","99999","MO","Oregon MO","Billmore township, Oregon MO","[not in a place]",32,1 
"29149","06058","29","99999","MO","Oregon MO","Black Pond township, Oregon MO","[not in a place]",84,1 
"29149","12232","29","99999","MO","Oregon MO","Cedar Bluff township, Oregon MO","[not in a place]",36,1 
"29149","16768","29","99999","MO","Oregon MO","Couch township, Oregon MO","[not in a place]",145,1 
"29149","23608","29","99999","MO","Oregon MO","Falling Spring township, Oregon MO","[not in a place]",18,1 
"29149","27640","29","99999","MO","Oregon MO","Goebel township, Oregon MO","[not in a place]",76,1 
"29149","32032","29","99999","MO","Oregon MO","Highland township, Oregon MO","[not in a place]",164,1 
"29149","36692","29","99999","MO","Oregon MO","Jeff township, Oregon MO","[not in a place]",136,1 
"29149","37358","29","99999","MO","Oregon MO","Jobe township, Oregon MO","[not in a place]",43,1 
"29149","37412","29","99999","MO","Oregon MO","Johnson township, Oregon MO","[not in a place]",105,1 
"29149","38756","29","99999","MO","Oregon MO","King township, Oregon MO","[not in a place]",47,1 
"29149","49754","29","73006","MO","Oregon MO","Moore township, Oregon MO","Thomasville CDP, MO",15,0.0904 
"29149","49754","29","99999","MO","Oregon MO","Moore township, Oregon MO","[not in a place]",151,0.9096 
"29149","51068","29","99999","MO","Oregon MO","Myrtle township, Oregon MO","[not in a place]",159,1 
"29149","55802","29","99999","MO","Oregon MO","Ozark township, Oregon MO","[not in a place]",29,1 
"29149","57854","29","00964","MO","Oregon MO","Piney township, Oregon MO","Alton city, MO",350,0.3995 
"29149","57854","29","99999","MO","Oregon MO","Piney township, Oregon MO","[not in a place]",526,0.6005 
"29149","72844","29","72826","MO","Oregon MO","Thayer township, Oregon MO","Thayer city, MO",1040,0.5919 
"29149","72844","29","99999","MO","Oregon MO","Thayer township, Oregon MO","[not in a place]",717,0.4081 
"29149","80944","29","99999","MO","Oregon MO","Woodside township, Oregon MO","[not in a place]",109,1 
"29151","04762","29","13060","MO","Osage MO","Benton township, Osage MO","Chamois city, MO",211,0.347 
"29151","04762","29","99999","MO","Osage MO","Benton township, Osage MO","[not in a place]",397,0.653 
"29151","17128","29","43238","MO","Osage MO","Crawford township, Osage MO","Linn city, MO",751,0.3456 
"29151","17128","29","99999","MO","Osage MO","Crawford township, Osage MO","[not in a place]",1422,0.6544 
"29151","35972","29","01828","MO","Osage MO","Jackson township, Osage MO","Argyle town, MO",6,0.0104 
"29151","35972","29","47594","MO","Osage MO","Jackson township, Osage MO","Meta city, MO",88,0.152 
"29151","35972","29","99999","MO","Osage MO","Jackson township, Osage MO","[not in a place]",485,0.8377 
"29151","36926","29","04150","MO","Osage MO","Jefferson township, Osage MO","Belle city, MO",90,0.1413 
"29151","36926","29","06256","MO","Osage MO","Jefferson township, Osage MO","Bland city, MO",1,0.0016 
"29151","36926","29","99999","MO","Osage MO","Jefferson township, Osage MO","[not in a place]",546,0.8571 
"29151","43256","29","99999","MO","Osage MO","Linn township, Osage MO","[not in a place]",1024,1 
"29151","77632","29","01828","MO","Osage MO","Washington township, Osage MO","Argyle town, MO",71,0.0483 
"29151","77632","29","25822","MO","Osage MO","Washington township, Osage MO","Freeburg village, MO",214,0.1455 
"29151","77632","29","78910","MO","Osage MO","Washington township, Osage MO","Westphalia city, MO",175,0.119 
"29151","77632","29","99999","MO","Osage MO","Washington township, Osage MO","[not in a place]",1011,0.6873 
"29153","03412","29","99999","MO","Ozark MO","Barren Fork township, Ozark MO","[not in a place]",202,1 
"29153","03647","29","03052","MO","Ozark MO","Bayou I township, Ozark MO","Bakersfield village, MO",87,0.2037 
"29153","03647","29","99999","MO","Ozark MO","Bayou I township, Ozark MO","[not in a place]",340,0.7963 
"29153","03648","29","99999","MO","Ozark MO","Bayou II township, Ozark MO","[not in a place]",210,1 
"29153","05428","29","72898","MO","Ozark MO","Big Creek township, Ozark MO","Theodosia village, MO",161,0.2425 
"29153","05428","29","99999","MO","Ozark MO","Big Creek township, Ozark MO","[not in a place]",503,0.7575 
"29153","08380","29","26218","MO","Ozark MO","Bridges township, Ozark MO","Gainesville city, MO",11,0.0244 
"29153","08380","29","99999","MO","Ozark MO","Bridges township, Ozark MO","[not in a place]",439,0.9756 
"29153","18568","29","99999","MO","Ozark MO","Dawt township, Ozark MO","[not in a place]",266,1 
"29153","35990","29","99999","MO","Ozark MO","Jackson township, Ozark MO","[not in a place]",143,1 
"29153","36548","29","71628","MO","Ozark MO","Jasper township, Ozark MO","Sundown CDP, MO",53,0.129 
"29153","36548","29","99999","MO","Ozark MO","Jasper township, Ozark MO","[not in a place]",358,0.871 
"29153","42446","29","99999","MO","Ozark MO","Lick Creek township, Ozark MO","[not in a place]",195,1 
"29153","43922","29","99999","MO","Ozark MO","Longrun township, Ozark MO","[not in a place]",43,1 
"29153","52652","29","77794","MO","Ozark MO","Noble township, Ozark MO","Wasola CDP, MO",72,0.4706 
"29153","52652","29","99999","MO","Ozark MO","Noble township, Ozark MO","[not in a place]",81,0.5294 
"29153","53498","29","99999","MO","Ozark MO","Nottinghill township, Ozark MO","[not in a place]",62,1 
"29153","57764","29","99999","MO","Ozark MO","Pine Creek township, Ozark MO","[not in a place]",199,1 
"29153","59078","29","59060","MO","Ozark MO","Pontiac township, Ozark MO","Pontiac CDP, MO",171,0.668 
"29153","59078","29","99999","MO","Ozark MO","Pontiac township, Ozark MO","[not in a place]",85,0.332 
"29153","61544","29","99999","MO","Ozark MO","Richland township, Ozark MO","[not in a place]",389,1 
"29153","69680","29","99999","MO","Ozark MO","Spring Creek township, Ozark MO","[not in a place]",60,1 
"29153","73114","29","99999","MO","Ozark MO","Thornfield township, Ozark MO","[not in a place]",278,1 
"29153","78634","29","26218","MO","Ozark MO","West Bridges township, Ozark MO","Gainesville city, MO",396,0.6418 
"29153","78634","29","99999","MO","Ozark MO","West Bridges township, Ozark MO","[not in a place]",221,0.3582 
"29155","07858","29","18838","MO","Pemiscot MO","Braggadocio township, Pemiscot MO","Deering CDP, MO",28,0.1085 
"29155","07858","29","99999","MO","Pemiscot MO","Braggadocio township, Pemiscot MO","[not in a place]",230,0.8915 
"29155","10090","29","31186","MO","Pemiscot MO","Butler township, Pemiscot MO","Hayward CDP, MO",42,0.6176 
"29155","10090","29","99999","MO","Pemiscot MO","Butler township, Pemiscot MO","[not in a place]",26,0.3824 
"29155","16012","29","99999","MO","Pemiscot MO","Concord township, Pemiscot MO","[not in a place]",109,1 
"29155","16354","29","16336","MO","Pemiscot MO","Cooter township, Pemiscot MO","Cooter city, MO",158,0.1308 
"29155","16354","29","70558","MO","Pemiscot MO","Cooter township, Pemiscot MO","Steele city, MO",859,0.7111 
"29155","16354","29","99999","MO","Pemiscot MO","Cooter township, Pemiscot MO","[not in a place]",191,0.1581 
"29155","27622","29","99999","MO","Pemiscot MO","Godair township, Pemiscot MO","[not in a place]",108,1 
"29155","31150","29","31132","MO","Pemiscot MO","Hayti township, Pemiscot MO","Hayti city, MO",1260,0.7905 
"29155","31150","29","31168","MO","Pemiscot MO","Hayti township, Pemiscot MO","Hayti Heights city, MO",206,0.1292 
"29155","31150","29","99999","MO","Pemiscot MO","Hayti township, Pemiscot MO","[not in a place]",128,0.0803 
"29155","32608","29","32590","MO","Pemiscot MO","Holland township, Pemiscot MO","Holland town, MO",89,0.3803 
"29155","32608","29","99999","MO","Pemiscot MO","Holland township, Pemiscot MO","[not in a place]",145,0.6197 
"29155","43382","29","11692","MO","Pemiscot MO","Little Prairie township, Pemiscot MO","Caruthersville city, MO",2663,0.883 
"29155","43382","29","99999","MO","Pemiscot MO","Little Prairie township, Pemiscot MO","[not in a place]",353,0.117 
"29155","43400","29","32824","MO","Pemiscot MO","Little River township, Pemiscot MO","Homestown city, MO",44,0.1371 
"29155","43400","29","76966","MO","Pemiscot MO","Little River township, Pemiscot MO","Wardell town, MO",156,0.486 
"29155","43400","29","99999","MO","Pemiscot MO","Little River township, Pemiscot MO","[not in a place]",121,0.3769 
"29155","56450","29","07876","MO","Pemiscot MO","Pascola township, Pemiscot MO","Bragg City town, MO",46,0.213 
"29155","56450","29","56432","MO","Pemiscot MO","Pascola township, Pemiscot MO","Pascola village, MO",47,0.2176 
